code,trade_date,open,high,low,close,volume,amount,adj_factor,limit_up,limit_down,is_paused,pre_close,qfq_open,qfq_high,qfq_low,qfq_close,qfq_pre_close,ret_1d,rsi14,ema12,ema26,macd_dif,macd_dea,macd_hist,boll_mid,boll_std,boll_upper,boll_lower,boll_percent_b,boll_bandwidth,kdj_rsv9,kdj_k,kdj_d,kdj_j
002747.SZ,20250304,22.71,23.86,22.71,23.62,55640719.0,1308208326.43,1.0,,,False,23.02,22.71,23.86,22.71,23.62,23.02,0.026064291920069538,51.408558702662106,23.62507207372132,22.196008063165422,1.4290640105558978,1.365476744406532,0.06358726614936572,22.3545,2.2320628911390457,26.818625782278094,17.89037421772191,0.6417410778414717,0.39939392804832063,25.510204081632658,49.16670140381454,66.48372618876549,14.532651833912638
002747.SZ,20250305,23.66,24.7,23.56,24.47,60062599.0,1454839434.58,1.0,,,False,23.62,23.66,24.7,23.56,24.47,23.62,0.035986452159187055,54.40265616198816,23.755060985456502,22.364451910338353,1.3906090751181495,1.3705032105488557,0.020105864569293752,22.622999999999998,2.1457378684266155,26.914475736853227,18.33152426314677,0.7151940396794989,0.37939050849606415,33.27032136105857,43.86790805622922,58.94512014458674,13.713483879514172
002747.SZ,20250306,24.67,25.51,24.39,25.05,64256602.0,1614295053.39,1.0,,,False,24.47,24.67,25.51,24.39,25.05,24.47,0.02370249284838577,56.37783802416514,23.954282372309347,22.563381398461438,1.3909009738479092,1.3745827632086665,0.01631821063924277,22.861,2.137736887458322,27.136473774916645,18.585526225083356,0.755995021281902,0.3740408359141459,44.23440453686201,43.990073549773484,53.96010461298233,24.050011423355798
002747.SZ,20250307,24.73,25.48,24.5,24.81,52761752.0,1314441216.71,1.0,,,False,25.05,24.73,25.48,24.5,24.81,25.05,-0.009580838323353325,55.310159790790294,24.085931238107907,22.729797591167998,1.3561336469399095,1.3708929399549152,-0.014759293015005781,23.073,2.110087912860503,27.293175825721008,18.852824174278993,0.7057971126953266,0.36581075939158386,39.69754253308125,42.55922987754274,50.15981303450247,27.358063563623276
002747.SZ,20250310,24.98,25.55,24.59,25.13,55224062.0,1390573460.1,1.0,,,False,24.81,24.98,25.55,24.59,25.13,24.81,0.01289802498992354,56.493234547328186,24.24655720147592,22.90759036219259,1.33896683928333,1.3645077198205984,-0.02554088053726833,23.307,2.0652532532355425,27.437506506471085,19.176493493528913,0.7206751154058207,0.35444342956803415,45.74669187145555,43.621717208847016,47.98044775928399,34.904256107973055
002747.SZ,20250311,24.58,25.12,24.0,24.56,52925577.0,1294296646.27,1.0,,,False,25.13,24.58,25.12,24.0,24.56,25.13,-0.022682053322721885,53.76302103804582,24.294779170479625,23.02999107610425,1.2647880943753762,1.344563794731554,-0.07977570035617787,23.509,1.9785345587075276,27.466069117415056,19.551930882584944,0.6328003086140888,0.33664291270705315,34.97164461247633,40.738359676723455,45.56641839843048,31.0822422333094
002747.SZ,20250312,24.65,24.89,24.0,24.19,41322162.0,1010193464.78,1.0,,,False,24.56,24.65,24.89,24.0,24.19,24.56,-0.015065146579804511,52.00604613211067,24.278659298098145,23.11591766305949,1.1627416350386532,1.308199362792974,-0.14545772775432075,23.677,1.8843330385046027,27.445666077009204,19.908333922990796,0.5680612170881316,0.31833982996234356,34.49883449883452,38.658517950760476,43.26378491587381,29.447984020533795
002747.SZ,20250313,24.11,24.11,22.54,22.84,58304738.0,1342288185.06,1.0,,,False,24.19,24.11,24.11,22.54,22.84,24.19,-0.05580818520049613,46.087901723681135,24.057327098390736,23.095479317647676,0.9618477807430601,1.2389290463829914,-0.2770812656399313,23.822,1.693061132977775,27.20812226595555,20.43587773404445,0.354996375961799,0.2842853048405297,9.966777408637892,29.094604436719617,38.540724756155754,10.20236379784734
002747.SZ,20250314,22.77,23.89,22.53,23.56,45597196.0,1057294645.75,1.0,,,False,22.84,22.77,23.89,22.53,23.56,22.84,0.031523642732048884,49.39543933456952,23.980815237099854,23.12988825708118,0.8509269800186736,1.1613286331101278,-0.3104016530914542,23.9925,1.471950661537262,26.936401323074524,21.048598676925476,0.4265430541760974,0.24540179831818476,34.10596026490059,30.76505637944661,35.94883529725271,20.397498543834416
002747.SZ,20250317,23.5,23.85,23.11,23.62,34464114.0,809159844.98,1.0,,,False,23.56,23.5,23.85,23.11,23.62,23.56,0.002546689303905003,49.67253329747038,23.925305200622955,23.166192830630724,0.7591123699922306,1.0808853804865484,-0.3217730104943177,24.1135,1.3300499050787455,26.77359981015749,21.453400189842508,0.4072403226909783,0.22063158066290586,36.09271523178808,32.54094266356043,34.81287108602195,27.997085818637387
002747.SZ,20250318,23.8,24.06,23.52,23.92,38024501.0,904579036.5,1.0,,,False,23.62,23.8,24.06,23.52,23.92,23.62,0.012701100762066098,51.11390966986518,23.924489015911732,23.22203039873215,0.7024586171795804,1.0052000278251547,-0.30274141064557436,24.262999999999998,1.1143702257328925,26.491740451465784,22.034259548534212,0.42305070790669813,0.18371515900472207,46.02649006622519,37.036125131115355,35.553955767719756,40.00046385790655
002747.SZ,20250319,23.8,24.17,23.4,23.86,32773772.0,780111059.53,1.0,,,False,23.92,23.8,24.17,23.4,23.86,23.92,-0.0025083612040134318,50.80054116447229,23.91456762884839,23.269287406233474,0.6452802226149146,0.9332160667831068,-0.2879358441681922,24.341,1.0252750850381454,26.391550170076293,22.29044982992371,0.3827144034271286,0.1684852857381613,44.0397350993377,39.370661787189476,36.826191107542996,44.459603146482436
002747.SZ,20250320,23.7,25.25,23.3,24.46,66483770.0,1616084223.89,1.0,,,False,23.86,23.7,25.25,23.3,24.46,23.86,0.025146689019279078,53.84769463389479,23.998480301333252,23.357488339105068,0.6409919622281848,0.8747712458721224,-0.23377928364393763,24.394,1.0024041101272356,26.39880822025447,22.389191779745527,0.516460427319982,0.16436896124083555,63.90728476821192,47.54953611419696,40.40063944309432,61.847329456402235
002747.SZ,20250321,24.25,24.33,23.11,23.16,47233953.0,1106477818.36,1.0,,,False,24.46,24.25,24.33,23.11,23.16,24.46,-0.05314799672935411,47.04851236897791,23.869483331897367,23.342859573245434,0.5266237586519331,0.8051417484280846,-0.2785179897761515,24.375,1.0218243488975858,26.41864869779517,22.33135130220483,0.20273755922169354,0.16768399571652678,23.161764705882327,39.420278978092085,40.07385262142691,38.11313169142244
002747.SZ,20250324,23.11,23.24,21.82,22.5,42476667.0,951058349.21,1.0,,,False,23.16,23.11,23.24,21.82,22.5,23.16,-0.02849740932642486,44.01022777444415,23.658793588528543,23.28042553078281,0.3783680577457318,0.7197870102916141,-0.3414189525458823,24.251,1.089141404960796,26.42928280992159,22.07271719007841,0.09807790062323675,0.17964478247673007,19.82507288629737,32.88854361416052,37.678749619004776,23.30813160447201
002747.SZ,20250325,22.41,22.87,21.9,22.05,25240624.0,563356250.32,1.0,,,False,22.5,22.41,22.87,21.9,22.05,22.5,-0.020000000000000018,42.017858956396786,23.411286882601075,23.189282898872975,0.2220039837281007,0.6202304049789115,-0.39822642125081076,24.1315,1.1884371039310317,26.50837420786206,21.754625792137936,0.062135010528753594,0.1969934904885368,6.705539358600596,24.16087552897388,33.17279158899448,6.1370434089326835
002747.SZ,20250326,21.88,22.79,21.88,22.24,23243530.0,520755254.6,1.0,,,False,22.05,21.88,22.79,21.88,22.24,22.05,0.00861678004535138,43.187323713707215,23.23108890066245,23.118965647104606,0.11212325355784358,0.5186089746946979,-0.4064857211368543,23.9635,1.2063261374934973,26.376152274986993,21.550847725013007,0.14282047233489267,0.2013605921494767,12.244897959183621,20.188883005710462,28.844822061233142,2.877004894665099
002747.SZ,20250327,22.11,22.71,21.78,22.25,24861671.0,553965145.33,1.0,,,False,22.24,22.11,22.71,21.78,22.25,22.24,0.0004496402877698369,43.252198063362194,23.08015214671438,23.054597821393152,0.025554325321227367,0.4199980448200038,-0.39444371949877644,23.701999999999998,0.956742389569932,25.615484779139862,21.788515220860134,0.12058752287209445,0.16146188331278916,13.544668587896226,17.97414486643905,25.22126299630178,3.4799086067136002
002747.SZ,20250328,22.28,22.72,22.05,22.25,19015762.0,424567031.14,1.0,,,False,22.25,22.28,22.72,22.05,22.25,22.25,0.0,43.252198063362194,22.952436431835245,22.994997982771437,-0.04256155093619185,0.32748612566876467,-0.3700476766049565,23.578,0.9759897540445723,25.529979508089145,21.626020491910854,0.1598324945275628,0.16557634303920143,13.544668587896226,16.497652773591444,22.313392922065002,4.86617247664433
002747.SZ,20250331,21.9,22.03,20.9,21.4,33368434.0,709901501.03,1.0,,,False,22.25,21.9,22.03,20.9,21.4,22.25,-0.038202247191011285,38.87599397380391,22.713600057706746,22.876849984047627,-0.16324992634088176,0.2293389152668354,-0.3925888416077171,23.497,1.0805605027021792,25.658121005404357,21.335878994595642,0.014835126132226636,0.1839486747588507,11.494252873563214,14.829852806915369,19.81887955034846,4.851799320049189
002747.SZ,20250401,21.5,21.6,21.0,21.01,18764680.0,397309194.4,1.0,,,False,21.4,21.5,21.6,21.0,21.01,21.4,-0.018224299065420446,37.024960172890545,22.451507741136478,22.7385648000441,-0.2870570589076209,0.12605972043194413,-0.41311677933956503,23.3665,1.2079249769749723,25.782349953949943,20.950650046050054,0.012283452010939187,0.2067789317142015,2.528735632183976,10.729480415338239,16.789079838678386,-1.3897184313420539
002747.SZ,20250402,20.9,21.46,20.9,21.32,16257120.0,345559708.2,1.0,,,False,21.01,20.9,21.46,20.9,21.32,21.01,0.0147548786292242,39.491188250551296,22.27742962711548,22.63348592596676,-0.35605629885127854,0.029636516575299608,-0.38569281542657813,23.209,1.2580933987586091,25.725186797517217,20.69281320248278,0.12463041260213249,0.2168285404383832,12.244897959183724,11.234619596620067,14.937593091325613,3.828672607208979
002747.SZ,20250403,21.0,21.54,20.84,20.89,17267700.0,364360794.0,1.0,,,False,21.32,21.0,21.54,20.84,20.89,21.32,-0.02016885553470915,37.30863147005252,22.06397891525156,22.50433882033959,-0.44035990508803025,-0.06436276775736637,-0.37599713733066387,23.000999999999998,1.2802183407528533,25.561436681505704,20.44056331849429,0.08776563090820325,0.22263698808797067,2.083333333333364,8.184190842191168,12.6864590082808,-0.820345489988096
002747.SZ,20250407,19.17,19.54,18.8,18.8,17171790.0,325213162.9,1.0,,,False,20.89,19.17,19.54,18.8,18.8,20.89,-0.10004786979415992,28.9374295964311,21.561828312905167,22.229943352166288,-0.6681150392611208,-0.18511322205811725,-0.48300181720300356,22.700499999999998,1.5058070095467049,25.71211401909341,19.688885980906587,-0.14757634532033564,0.26533459783647156,0.0,5.456127228127445,10.27634841489635,-4.184315145410366
002747.SZ,20250408,18.22,18.55,16.92,17.32,55499562.0,968410653.68,1.0,,,False,18.8,18.22,18.55,16.92,17.32,18.8,-0.07872340425531921,24.709376805588747,20.909239341688988,21.866243844598415,-0.9570045029094274,-0.33949147822837933,-0.6175130246810481,22.31,1.80757572455485,25.9251514491097,18.6948485508903,-0.19015089274183541,0.3240835005925325,6.814310051107304,5.908854835787398,8.820517221860033,0.08553006364212834
002747.SZ,20250409,16.8,18.17,15.8,17.99,46746394.0,803966997.28,1.0,,,False,17.32,16.8,18.17,15.8,17.99,17.32,0.0386836027713624,29.715890052263887,20.460125596813757,21.579114670924458,-1.1189890741107007,-0.4953909974048436,-0.6235980767058571,21.9815,1.959441948617002,25.900383897234004,18.062616102765997,-0.009264895907895069,0.3565620087104159,31.64739884393061,14.488369505168468,10.70980131629618,22.045505882913048
002747.SZ,20250410,18.45,18.9,18.27,18.33,35253970.0,654046353.02,1.0,,,False,17.99,18.45,18.9,18.27,18.33,17.99,0.01889938854919393,32.180443389853906,20.132413966534717,21.33843951011524,-1.2060255435805232,-0.6375179066399795,-0.5685076369405436,21.688499999999998,2.0436151178732254,25.775730235746448,17.601269764253548,0.08914719672176269,0.3769029887494709,36.56069364161847,21.845810883985138,14.421804505525833,36.693823640903744
002747.SZ,20250411,18.01,18.99,18.0,18.66,29365164.0,546927507.24,1.0,,,False,18.33,18.01,18.99,18.0,18.66,18.33,0.018003273322422464,34.57829677454406,19.90588874091399,21.140036583440036,-1.2341478425260455,-0.7568438938171927,-0.47730394870885273,21.4795,2.127198803591239,25.733897607182477,17.225102392817526,0.1686369892602436,0.3961356276619545,45.906902086677356,29.86617461821588,19.569927876422515,50.45866810180261
002747.SZ,20250414,19.05,19.26,18.81,18.91,21949009.0,418221510.92,1.0,,,False,18.66,19.05,19.26,18.81,18.91,18.66,0.013397642015005262,36.41251120158045,19.752675088465683,20.974848688370404,-1.2221735999047212,-0.8499098350346985,-0.37226376487002266,21.247,2.14117047429671,25.529340948593422,16.964659051406578,0.2271352248625123,0.40310076232818015,53.6206896551724,37.78434629720139,25.641400683348806,62.07023752490656
002747.SZ,20250415,18.85,19.1,18.58,18.82,16701200.0,313957514.2,1.0,,,False,18.91,18.85,19.1,18.58,18.82,18.91,-0.004759386567953494,36.02097590677459,19.609186613317117,20.815230267009632,-1.2060436536925145,-0.9211365987662617,-0.2849070549262528,21.006999999999998,2.1307207700681943,25.268441540136386,16.74555845986361,0.24339669107252354,0.4057163364722606,52.61324041811847,42.72731100417375,31.33670412362379,65.50852476527368
002747.SZ,20250416,18.67,18.84,18.18,18.48,15635714.0,288981268.04,1.0,,,False,18.82,18.67,18.84,18.18,18.48,18.82,-0.018065887353878818,34.51123681288742,19.435465595883716,20.64225024723114,-1.206784651347423,-0.9782662092824941,-0.22851844206492888,20.735,2.088299547478761,24.911599094957523,16.558400905042475,0.23004351761670191,0.4028549886624089,46.68989547038329,44.04817249291027,35.573860246719285,60.99679698529222
002747.SZ,20250417,18.3,18.66,18.2,18.31,12959900.0,239439272.5,1.0,,,False,18.48,18.3,18.66,18.2,18.31,18.48,-0.009199134199134318,33.74956258269631,19.262317042670837,20.469490969658462,-1.2071739269876254,-1.0240477528235203,-0.18312617416410504,20.4575,2.022310250678664,24.50212050135733,16.41287949864267,0.23452391895861133,0.3954168888043338,67.11229946524061,51.73621481702038,40.96131177015299,73.28602091075518
002747.SZ,20250418,18.3,18.44,18.06,18.34,10627400.0,193909687.0,1.0,,,False,18.31,18.3,18.44,18.06,18.34,18.31,0.0016384489350083076,34.02628014755014,19.12042211302917,20.31175089783191,-1.1913287848027387,-1.057503959219364,-0.13382482558337472,20.151500000000002,1.849132972503601,23.849765945007203,16.4532340549928,0.25508792134789604,0.3670462193888495,73.41040462427742,58.96094475277273,46.96118943102624,82.96045539626573
002747.SZ,20250421,18.28,18.95,18.06,18.92,18623148.0,347220230.04,1.0,,,False,18.34,18.28,18.95,18.06,18.92,18.34,0.031624863685932425,39.304594112441215,19.089587941793916,20.20865823873325,-1.1190702969393342,-1.069817226763358,-0.04925307017597613,19.9395,1.7313649961807605,23.40222999236152,16.47677000763848,0.35278956166826103,0.34732365328734627,90.17341040462429,69.36509997005659,54.429159610703024,99.23698068876374
002747.SZ,20250422,18.92,18.92,18.52,18.58,12621407.0,235601522.0,1.0,,,False,18.92,18.92,18.92,18.52,18.58,18.92,-0.017970401691332127,37.414846430622745,19.011189796902542,20.088016887715973,-1.0768270908134312,-1.0712191995733729,-0.005607891240058338,19.7435,1.6503977550881506,23.0442955101763,16.4427044898237,0.32375460757672647,0.3343678182871629,46.03174603174584,61.58731532395301,56.81521151511969,71.13152294161962
002747.SZ,20250423,18.73,19.53,18.73,19.25,30753020.0,588388868.4,1.0,,,False,18.58,18.73,19.53,18.73,19.25,18.58,0.03606027987082894,43.209370330358524,19.047929828148305,20.025941562699977,-0.9780117345516715,-1.0525777065690327,0.07456597201736126,19.603500000000004,1.5653730386077331,22.73424607721547,16.472753922784538,0.44354380852336445,0.31940684849291867,81.6993464052287,68.29132568437825,60.640582904872545,83.59281124338966
002747.SZ,20250424,19.4,19.4,18.75,18.86,20784020.0,395492188.2,1.0,,,False,19.25,19.4,19.4,18.75,18.86,19.25,-0.02025974025974031,40.83910409420196,19.01901754689472,19.939575521018497,-0.9205579741237777,-1.0261737600799818,0.10561578595620413,19.4345,1.4497981756092844,22.33409635121857,16.53490364878143,0.40093448700910317,0.2983968047769245,54.421768707482954,63.66814002541315,61.64976861171942,67.70488285280061
002747.SZ,20250425,18.93,19.08,18.73,18.85,14441466.0,272799746.44,1.0,,,False,18.86,18.93,19.08,18.73,18.85,18.86,-0.0005302226935312015,40.77733686386962,18.993014847372454,19.858866223165275,-0.8658513757928219,-0.9941092832225499,0.12825790742972798,19.2645,1.3014394914862581,21.867378982972518,16.661621017027485,0.4203766285886567,0.27022543880946986,53.74149659863955,60.35925888315529,61.219598702198056,58.638579245069764
002747.SZ,20250428,18.84,18.95,18.48,18.49,12506810.0,232622261.0,1.0,,,False,18.85,18.84,18.95,18.48,18.49,18.85,-0.019098143236074394,38.5187279282526,18.91562794777669,19.757468725153032,-0.8418407773763406,-0.963655582053308,0.12181480467696748,19.076500000000003,1.1147792382350916,21.306058476470184,16.84694152352982,0.36847171621877656,0.23374921777791324,29.25170068027204,49.99007281552755,57.476423406641224,35.017371633300186
002747.SZ,20250429,18.73,19.35,18.68,19.17,25893821.0,495541110.41,1.0,,,False,18.49,18.73,19.35,18.68,19.17,18.49,0.03677663601947012,44.74444298426771,18.9547621096572,19.713952523289844,-0.7591904136326448,-0.9227625483691755,0.16357213473653065,18.964999999999996,0.9802066108734487,20.925413221746894,17.0045867782531,0.5522848952776733,0.20674012356940655,75.51020408163274,58.49678323756261,57.81654335028169,59.857263012124434
002747.SZ,20250430,19.39,20.13,19.21,20.0,30679227.0,607196423.29,1.0,,,False,19.17,19.39,20.13,19.21,20.0,19.17,0.04329681794470508,51.23534975919559,19.115567938940707,19.735141225268375,-0.6195732863276682,-0.862124695960874,0.24255140963320587,18.914499999999997,0.8959434971023633,20.706386994204724,17.12261300579527,0.8028929847447686,0.18947230899095696,93.71980676328506,70.2377910794701,61.95695926001117,86.79945471838796
002747.SZ,20250506,20.52,20.93,20.25,20.92,36222905.0,749193580.93,1.0,,,False,20.0,20.52,20.93,20.25,20.92,20.0,0.04600000000000004,57.23241236569231,19.393172871411366,19.82290854191516,-0.4297356705037956,-0.7756468908694584,0.3459112203656628,18.8945,0.8450412711814806,20.584582542362963,17.20441745763704,1.0992310876035913,0.17889677338516097,99.65156794425094,80.0423833677304,67.98543396258424,104.1562821780227
002747.SZ,20250507,21.21,21.29,20.53,20.85,34926051.0,728776700.83,1.0,,,False,20.92,21.21,21.29,20.53,20.85,20.92,-0.0033460803059273125,56.66143885048874,19.617300121963464,19.898989390662187,-0.2816892686987238,-0.6768553664353115,0.39516609773658773,18.892500000000002,0.8403503733562644,20.57320074671253,17.211799253287474,1.0823463825517108,0.17792253504962582,84.34163701067624,81.47546791537901,72.48211194684916,99.46217985243874
002747.SZ,20250508,20.85,21.13,20.73,20.94,23305158.0,487976029.26,1.0,,,False,20.85,20.85,21.13,20.73,20.94,20.85,0.004316546762589857,57.251938293471994,19.82079241089216,19.976101287650174,-0.15530887675801353,-0.5725460684998519,0.4172371917418384,18.9995,0.950749572705669,20.90099914541134,17.098000854588662,1.01025529111669,0.20016307222941015,87.5444839857652,83.49847327217441,76.15423238862425,98.18695503927472
002747.SZ,20250509,20.94,20.95,20.21,20.71,24408385.0,502374421.6,1.0,,,False,20.94,20.94,20.95,20.21,20.71,20.94,-0.010983763132760282,55.18266577364864,19.957593578447213,20.03046415523164,-0.07287057678442821,-0.4726109701567672,0.39974039337233896,19.169,0.9383224392499685,21.04564487849994,17.292355121500062,0.910573150427845,0.1957999768897635,79.35943060498226,82.11879238311036,78.14241905345295,90.07153904242517
002747.SZ,20250512,21.03,21.63,20.96,21.6,38689700.0,826349565.0,1.0,,,False,20.71,21.03,21.63,20.96,21.6,20.71,0.04297440849830991,61.049307104524765,20.210271489455334,20.14672606965893,0.06354541979640516,-0.36537969216613275,0.4289251119625379,19.3495,1.0362696319008917,21.422039263801782,17.276960736198216,1.0429330192451398,0.21422148001775582,99.04761904761912,87.76173460461328,81.3488575705064,100.58748867282708
002747.SZ,20250513,22.0,22.05,21.14,21.17,31690216.0,680555929.22,1.0,,,False,21.6,22.0,22.05,21.14,21.17,21.6,-0.019907407407407374,57.156421184908865,20.35792202953913,20.222524138573082,0.13539789096604693,-0.26522417553969685,0.4006220665057438,19.491500000000002,1.080478019211871,21.652456038423743,17.33054396157626,0.8883697701745803,0.22173316968152693,75.35014005602244,83.62453642174967,82.10741718758749,86.65877489007403
002747.SZ,20250514,21.15,21.31,20.87,21.11,23362516.0,492243282.3,1.0,,,False,21.17,21.15,21.31,20.87,21.11,21.17,-0.0028341993386868936,56.613943567843975,20.473626332686955,20.28826309127137,0.18536324141558325,-0.17510669214864083,0.3604699335642241,19.613999999999997,1.1175124160384113,21.84902483207682,17.378975167923173,0.8346718968240484,0.2279009719666386,72.106824925816,79.78529925643845,81.33337787720447,76.6891420149064
002747.SZ,20250515,21.11,21.11,20.52,20.75,17775800.0,367836861.0,1.0,,,False,21.11,21.11,21.11,20.52,20.75,21.11,-0.0170535291331122,53.34259466324602,20.516145358427423,20.32246582525127,0.1936795331761516,-0.10134944708368235,0.29502898025983393,19.706,1.1314212301349158,21.96884246026983,17.44315753973017,0.7306833149744569,0.22966025172737545,54.22535211267603,71.26531687518431,77.97735754319775,57.841235539157424
002747.SZ,20250516,20.67,21.04,20.5,20.61,21229635.0,442128652.95,1.0,,,False,20.75,20.67,21.04,20.5,20.61,20.75,-0.006746987951807282,52.082210081700026,20.530584534053972,20.343764653010435,0.18681988104353664,-0.043715581458238555,0.2305354625017752,19.795499999999997,1.1285897173020871,22.052679434604173,17.53832056539582,0.6804242913773568,0.2280497521764215,21.739130434782535,54.75658806171705,70.23710104937086,23.795562086409433
002747.SZ,20250519,20.6,20.7,20.1,20.69,20376300.0,416048629.0,1.0,,,False,20.61,20.6,20.7,20.1,20.69,20.61,0.0038816108685104656,52.768966970269936,20.555109990353362,20.369411715750402,0.1856982746029594,0.002167189754001036,0.18353108484895836,19.906,1.1022631264811518,22.110526252962302,17.701473747037696,0.6778159817662668,0.22149364542975014,30.25641025641026,46.58986212661479,62.354688075118844,15.060210229606696
002747.SZ,20250520,20.69,20.78,20.27,20.49,17848751.0,365826875.77,1.0,,,False,20.69,20.69,20.78,20.27,20.49,20.69,-0.009666505558240779,50.80846617984404,20.545093068760536,20.378344181250373,0.16674888751016326,0.035083529305233487,0.13166535820492978,20.015,1.045368356130987,22.105736712261976,17.924263287738025,0.6135963216253312,0.2089169834885811,19.999999999999854,37.726574751076484,54.14531696710473,4.889090319019985
002747.SZ,20250521,20.36,20.49,20.14,20.31,13734989.0,278696037.24,1.0,,,False,20.49,20.36,20.49,20.14,20.31,20.49,-0.008784773060029227,49.04247707469338,20.50892490433584,20.373281649305902,0.13564325502993668,0.05519547445017413,0.08044778057976255,20.1135,0.973222867589948,22.059945735179895,18.167054264820102,0.5504766191136171,0.19354619883957505,10.769230769230635,28.740793423794535,45.67714245266801,-5.131904633952416
002747.SZ,20250522,20.25,20.49,20.0,20.06,14418238.0,291490398.98,1.0,,,False,20.31,20.25,20.49,20.0,20.06,20.31,-0.01230920728705076,46.61885062028175,20.439859534438018,20.35007560120917,0.0897839332288477,0.06211316620590884,0.027670767022938858,20.1705,0.9342562549964551,22.03901250999291,18.30198749000709,0.4704310248368578,0.18527180882902367,2.9268292682926194,20.1361387052939,37.16347453687664,-13.91853295787159
002747.SZ,20250523,19.97,20.38,19.79,19.86,17139200.0,344244656.0,1.0,,,False,20.06,19.97,20.38,19.79,19.86,20.06,-0.009970089730807596,44.71504910178994,20.350650375293707,20.313773704823305,0.03687667047040222,0.05706586705880752,-0.020189196588405303,20.2345,0.8643348598778141,21.96316971975563,18.50583028024437,0.3916797130995787,0.17086359630884176,3.0973451327433734,14.456540847777058,29.594496640510116,-15.819370737689056
002747.SZ,20250526,19.86,19.99,19.7,19.9,12934080.0,256661853.2,1.0,,,False,19.86,19.86,19.99,19.7,19.9,19.86,0.002014098690835908,45.19708396938312,20.281319548325445,20.28312380076232,-0.0018042524368730994,0.0452918431596714,-0.0470960955965445,20.267,0.8385409948237476,21.944081989647493,18.589918010352505,0.39058376326695254,0.16549879011669158,12.422360248447164,13.778480648000427,24.322491309673556,-7.309540675345829
002747.SZ,20250527,19.83,19.87,19.37,19.45,12927371.0,252340176.24,1.0,,,False,19.9,19.83,19.87,19.37,19.45,19.9,-0.022613065326633097,40.87883892385019,20.153424233198454,20.221410926631776,-0.06798669343332264,0.02263613584107259,-0.09062282927439523,20.2965,0.797917758920053,21.89233551784011,18.700664482159894,0.23477843094202389,0.15725228663465204,4.597701149425194,10.718220815142017,19.787734478163046,-7.420806510900043
002747.SZ,20250528,19.44,19.66,19.24,19.27,10936651.0,211914806.5,1.0,,,False,19.45,19.44,19.66,19.24,19.27,19.45,-0.009254498714652892,39.26290366651292,20.017512812706382,20.15093604317757,-0.13342323047118754,-0.008575737421379435,-0.1248474930498081,20.317500000000003,0.764394368111121,21.846288736222245,18.78871126377776,0.15740851721982924,0.150489847296394,1.6666666666667291,7.701036098983589,15.758835018436562,-8.414561739922359
002747.SZ,20250529,19.29,19.7,19.29,19.63,14130909.0,276448669.51,1.0,,,False,19.27,19.29,19.7,19.29,19.63,19.27,0.018681888946548986,44.02839661969114,19.9578954569054,20.112348188127378,-0.15445273122197634,-0.03775113618149882,-0.11670159504047752,20.3745,0.6615850285488625,21.697670057097724,19.051329942902278,0.21866805932980055,0.12988491075586867,25.32467532467532,13.575582507547498,15.031084181473542,10.664579159695414
002747.SZ,20250530,19.6,19.6,19.05,19.22,13183320.0,253264528.4,1.0,,,False,19.63,19.6,19.6,19.05,19.22,19.63,-0.020886398369842074,40.16339027902415,19.844373078919954,20.046248322340166,-0.20187524342021135,-0.07057595762924133,-0.13129928579097,20.377000000000002,0.6571080580848172,21.691216116169638,19.062783883830367,0.05981364641450611,0.12899014733961187,9.826589595375614,12.325918203490204,14.129362188812431,8.71903023284575
002747.SZ,20250603,19.02,19.33,18.98,19.21,9220700.0,177323656.0,1.0,,,False,19.22,19.02,19.33,18.98,19.21,19.22,-0.0005202913631632278,40.07099531573573,19.746777220624576,19.98430400216682,-0.23752678154224327,-0.10396612241184172,-0.13356065913040155,20.3375,0.7008699950775465,21.73923999015509,18.935760009844905,0.09782127644255642,0.13784781710191452,15.231788079470247,13.294541495483553,13.851088624369474,12.181447237711708
002747.SZ,20250604,19.21,19.46,19.21,19.38,10511121.0,203640575.72,1.0,,,False,19.21,19.21,19.46,19.21,19.38,19.21,0.008849557522123908,42.49298539004624,19.690349955913103,19.939540742747056,-0.24919078683395313,-0.133011055296264,-0.11617973153768912,20.2605,0.717052822322039,21.694605644644078,18.826394355355923,0.19301424783857965,0.14156665873439228,26.490066225165503,17.69304973871087,15.13174232914994,22.815664557832726
002747.SZ,20250605,19.7,19.78,19.38,19.73,17658350.0,345810132.0,1.0,,,False,19.38,19.7,19.78,19.38,19.73,19.38,0.018059855521155965,47.222213601000966,19.696449962695702,19.924019206247273,-0.22756924355157082,-0.15192269294732538,-0.07564655060424544,20.2045,0.7125480685539769,21.629596137107953,18.779403862892046,0.3335200034423871,0.1410672015746941,53.571428571428626,29.65250934961679,19.97199800263889,49.01353204357258
002747.SZ,20250606,19.73,19.75,19.34,19.44,11777233.0,229279875.88,1.0,,,False,19.73,19.73,19.75,19.34,19.44,19.73,-0.014698428788646689,43.993894227373524,19.65699612228098,19.88816593171044,-0.23116980942945986,-0.1677721162437523,-0.06339769318570757,20.1295,0.7101230527169252,21.54974610543385,18.70925389456615,0.2572603799573971,0.14111091735352102,45.54455445544572,34.94985771822644,24.964617907834743,54.92033733900983
